CCL,PLC,Attack Surface
76.13308802,42.76843658,0.011208293
73.6024531,40.33639144,0.011208293
73.5998557,40.33639144,0.011208293
73.62929293,40.33868502,0.011208293
73.76998557,40.33409786,0.011208293
73.5989899,40.33639144,0.011208293
73.58571429,40.33409786,0.011208293
73.6015873,40.33868502,0.011208293
73.59379509,40.33409786,0.011208293
73.84920635,40.33868502,0.011208293
73.53849928,40.33639144,0.011208293
73.53243867,40.33409786,0.011208293
76.10265512,42.68289086,0.011208293
73.79747475,40.33639144,0.011208293
76.13308802,42.76843658,0.011208293
73.5969697,40.33409786,0.011208293
73.83405483,40.33409786,0.011208293
76.14369408,42.77286136,0.011208293
73.60238095,40.33409786,0.011208293
73.59379509,40.33409786,0.011208293
76.10113997,42.68289086,0.011208293
76.13308802,42.76843658,0.011208293
73.54733045,40.33409786,0.011208293
73.53445887,40.33180428,0.011208293
73.79487734,40.33409786,0.011208293
73.83924964,40.33639144,0.011208293
73.6024531,40.33639144,0.011208293
73.54531025,40.33409786,0.011208293
76.13308802,42.76843658,0.011208293
73.5969697,40.33409786,0.011208293
73.59480519,40.33639144,0.011208293
73.54935065,40.33639144,0.011208293
73.83924964,40.33639144,0.011208293
73.5989899,40.33639144,0.011208293
73.53243867,40.33409786,0.011208293
76.13914863,42.77064897,0.011208293
73.53849928,40.33639144,0.011208293
73.83405483,40.33409786,0.011208293
73.53849928,40.33639144,0.011208293
76.1034127,42.68289086,0.011208293
73.55137085,40.33639144,0.011208293
76.13914863,42.77064897,0.011208293
73.66414141,40.33639144,0.011208293
73.59177489,40.33180428,0.011208293
76.13308802,42.76843658,0.011208293
73.5989899,40.33639144,0.011208293
76.13308802,42.76843658,0.011208293
73.5998557,40.33639144,0.011208293
76.10164502,42.68067847,0.011208293
73.5998557,40.33639144,0.011208293
73.59379509,40.33409786,0.011208293
73.59379509,40.33409786,0.011208293
76.13308802,42.76843658,0.011208293
76.09911977,42.68067847,0.011208293
76.13359307,42.76622419,0.011208293
76.10720058,42.68510324,0.011208293
73.66673882,40.33868502,0.011208293
73.84184704,40.33868502,0.011208293
73.59177489,40.33180428,0.011208293
73.5989899,40.33639144,0.011208293
73.69213564,40.33180428,0.011208293
76.13561328,42.76843658,0.011208293
73.60505051,40.33868502,0.011208293
73.53243867,40.33409786,0.011208293
73.58686869,40.33639144,0.011208293
73.5989899,40.33639144,0.011208293
76.13763348,42.77064897,0.011208293
73.54304473,40.33639144,0.011208293
73.5989899,40.33639144,0.011208293
73.59379509,40.33409786,0.011208293
73.83203463,40.33180428,0.011208293
73.83722944,40.33409786,0.011208293
73.59177489,40.33180428,0.011208293
76.13308802,42.76843658,0.011208293
73.67438672,40.33180428,0.011208293
73.59437229,40.33180428,0.011208293
73.84011544,40.33639144,0.011208293
76.13763348,42.77064897,0.011208293
76.10113997,42.68289086,0.011208293
73.55050505,40.33639144,0.011208293
73.83722944,40.33409786,0.011208293
76.137886,42.77064897,0.011208293
73.5998557,40.33639144,0.011208293
73.5978355,40.33409786,0.011208293
73.5998557,40.33639144,0.011208293
73.5998557,40.33639144,0.011208293
73.5998557,40.33639144,0.011208293
76.13308802,42.76843658,0.011208293
76.13308802,42.76843658,0.011208293
76.13763348,42.77064897,0.011208293
73.58282828,40.33180428,0.011208293
73.59494949,40.33180428,0.011208293
73.5989899,40.33639144,0.011208293
73.83261183,40.3295107,0.011208293
76.13763348,42.77064897,0.011208293
73.84011544,40.33639144,0.011208293
73.83924964,40.33639144,0.011208293
73.83520924,40.33180428,0.011208293
76.13763348,42.77064897,0.011208293
